 Rk,I,Team,Split,Year,G,RC,GS,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,ROE,BAbip,tOPS+,sOPS+
212,,WSN,Batting 2nd,2010,200,82.6,162,722,650,91,176,29,4,10,50,24,5,45,106,.271,.326,.374,.700,243,12,10,13,4,0,6,.309,98,92
213,,MIN,Batting 2nd,2015,175,82.3,162,720,665,96,168,30,1,26,76,8,6,48,141,.253,.307,.418,.725,278,15,5,1,1,3,2,.285,105,92
214,,MIN,Batting 2nd,2009,178,82.3,163,757,687,100,180,31,6,16,94,8,2,47,119,.262,.306,.394,.700,271,19,3,5,15,2,8,.289,81,85
215,,CHC,Batting 2nd,2006,213,82.1,162,732,661,94,180,34,7,10,48,20,10,46,97,.272,.319,.390,.709,258,12,1,20,4,0,11,.305,92,84
216,,CHW,Batting 2nd,2009,174,82.1,162,730,651,96,160,26,4,21,79,11,3,62,119,.246,.318,.395,.713,257,18,9,3,5,0,9,.269,93,89
217,,LAD,Batting 2nd,2010,186,82.1,162,737,642,94,162,24,3,16,63,26,9,70,135,.252,.328,.374,.702,240,15,6,12,7,1,18,.293,101,92
218,,PIT,Batting 2nd,2006,174,82.0,162,742,673,94,184,35,2,12,52,7,4,45,92,.273,.325,.385,.710,259,20,9,10,5,0,5,.300,96,85
219,,CLE,Batting 2nd,2008,191,81.9,162,748,661,98,164,30,6,16,78,10,5,57,127,.248,.317,.384,.701,254,14,12,13,5,1,11,.283,84,89
220,,HOU,Batting 2nd,2012,202,81.7,162,720,648,83,163,41,3,11,51,22,5,62,136,.252,.318,.375,.693,243,9,3,4,3,0,14,.302,106,95
221,,ATL,Batting 2nd,2008,174,81.6,162,758,668,93,175,38,4,8,65,7,4,68,100,.262,.334,.367,.701,245,20,5,16,1,1,8,.298,87,90
222,,CHC,Batting 2nd,2008,192,81.4,161,762,669,101,180,21,4,5,48,21,12,81,93,.269,.353,.335,.688,224,17,6,5,1,0,7,.306,75,88
223,,COL,Batting 2nd,2008,221,81.3,162,756,691,90,180,31,5,13,64,21,11,51,143,.260,.311,.376,.687,260,10,1,10,3,0,8,.310,83,85
224,,SEA,Batting 2nd,2013,174,81.3,162,731,652,76,151,27,3,25,82,12,4,66,183,.232,.303,.397,.700,259,10,3,5,5,0,5,.281,101,94
225,,MIA,Batting 2nd,2012,184,81.2,162,725,656,77,175,24,6,5,43,41,7,55,134,.267,.326,.345,.670,226,6,3,10,1,2,6,.328,96,89
226,,CHW,Batting 2nd,2007,180,81.0,162,732,647,88,155,27,4,21,80,14,4,67,159,.240,.311,.391,.702,253,13,2,11,5,0,5,.284,95,84
227,,BAL,Batting 2nd,2015,177,80.4,162,722,664,93,169,27,2,23,75,7,7,46,162,.255,.311,.405,.716,269,14,8,4,0,5,8,.305,98,90
228,,SFG,Batting 2nd,2008,210,80.4,162,736,669,87,181,51,4,6,58,11,7,46,115,.271,.322,.386,.707,258,18,6,11,3,1,7,.318,101,91
